,Course Subject,Course Number,Course Name,Topic,URI
8593,POLI,303,Chinese Security Politics,ancient Greece,http://dbpedia.org/resource/Ancient_Greece
8594,POLI,303,Chinese Security Politics,Greek,http://dbpedia.org/resource/Greek_language
8595,POLI,306,Classical Political Thought,democracy,http://dbpedia.org/resource/Democracy
8596,POLI,306,Classical Political Thought,Southern Europe,http://dbpedia.org/resource/Southern_Europe
8597,POLI,306,Classical Political Thought,Latin America,http://dbpedia.org/resource/Latin_America
8598,POLI,306,Classical Political Thought,Eastern Europe,http://dbpedia.org/resource/Eastern_Europe
8599,POLI,306,Classical Political Thought,Africa,http://dbpedia.org/resource/Africa
8600,POLI,327,Comparative Democratization,democracy,http://dbpedia.org/resource/Democracy
8601,POLI,327,Comparative Democratization,Southern Europe,http://dbpedia.org/resource/Southern_Europe
8602,POLI,327,Comparative Democratization,Latin America,http://dbpedia.org/resource/Latin_America
8603,POLI,327,Comparative Democratization,Eastern Europe,http://dbpedia.org/resource/Eastern_Europe
8604,POLI,327,Comparative Democratization,Africa,http://dbpedia.org/resource/Africa
8605,POLI,406,Comparative Federalism and Political Integration,Federalism,http://dbpedia.org/resource/Federalism
8606,POLI,406,Comparative Federalism and Political Integration,confederal,http://dbpedia.org/resource/Confederation
8607,POLI,406,Comparative Federalism and Political Integration,European Union,http://dbpedia.org/resource/European_Union
8608,POLI,331,Comparative Party Systems,Party Systems,http://dbpedia.org/resource/Party_system
8609,POLI,428,Constitutional Politics in Canada,Canada,http://dbpedia.org/resource/Canada
8610,POLI,428,Constitutional Politics in Canada,Patriation,http://dbpedia.org/resource/Patriation
8611,POLI,428,Constitutional Politics in Canada,Meech Lake,http://dbpedia.org/resource/Meech_Lake_Accord
8612,POLI,428,Constitutional Politics in Canada,Charlottetown Accord,http://dbpedia.org/resource/Charlottetown_Accord
8613,POLI,428,Constitutional Politics in Canada,Quebec,http://dbpedia.org/resource/Quebec
8614,POLI,428,Constitutional Politics in Canada,referenda,http://dbpedia.org/resource/Referendum
8615,POLI,390,Critical Perspectives on Modern Political Science,Political Science,http://dbpedia.org/resource/Political_science
8616,POLI,390,Critical Perspectives on Modern Political Science,Renaissance,http://dbpedia.org/resource/Renaissance
8617,POLI,433,Critics of Modernity,Modernity,http://dbpedia.org/resource/Modernity
8618,POLI,433,Critics of Modernity,Hannah Arendt,http://dbpedia.org/resource/Hannah_Arendt
8619,POLI,433,Critics of Modernity,Albert Camus,http://dbpedia.org/resource/Albert_Camus
8620,POLI,433,Critics of Modernity,Fyodor,http://dbpedia.org/resource/Fyodor_Dostoyevsky
8621,POLI,433,Critics of Modernity,Dostoevsky,http://dbpedia.org/resource/Fyodor_Dostoyevsky
8622,POLI,433,Critics of Modernity,George Grant,http://dbpedia.org/resource/George_Grant_(philosopher)
8623,POLI,433,Critics of Modernity,Bertrand de Jouvenel,http://dbpedia.org/resource/Bertrand_de_Jouvenel
8624,POLI,433,Critics of Modernity,Alasdair MacIntyre,http://dbpedia.org/resource/Alasdair_MacIntyre
8625,POLI,433,Critics of Modernity,Jacques Maritain,http://dbpedia.org/resource/Jacques_Maritain
8626,POLI,433,Critics of Modernity,Michael Oakeshott,http://dbpedia.org/resource/Michael_Oakeshott
8627,POLI,433,Critics of Modernity,Leo Strauss,http://dbpedia.org/resource/Leo_Strauss
8628,POLI,433,Critics of Modernity,Charles,http://dbpedia.org/resource/Charles_VII_of_France
8629,POLI,433,Critics of Modernity,Eric Voegelin,http://dbpedia.org/resource/Eric_Voegelin
8630,POLI,438,Decentralization and Development,Decentralization,http://dbpedia.org/resource/Decentralization
8631,POLI,352,Comparative Urban Politics and Government,Canadian,http://dbpedia.org/resource/Canadians
8632,POLI,217,Comparing Democracies,comparative politics,http://dbpedia.org/resource/Comparative_politics
8633,POLI,386,Contemporary Liberalism and Its Critics,Liberalism,http://dbpedia.org/resource/Liberalism
8634,POLI,345,Contemporary Political Philosophy,Political Philosophy,http://dbpedia.org/resource/Political_philosophy
8635,POLI,345,Contemporary Political Philosophy,modernist,http://dbpedia.org/resource/Modernism
8636,POLI,345,Contemporary Political Philosophy,modernity,http://dbpedia.org/resource/Modernity
8637,POLI,491,Directed Studies in Political Science,Political Science,http://dbpedia.org/resource/Political_science
8638,POLI,371,Early Modern Political Philosophy,Political Philosophy,http://dbpedia.org/resource/Political_philosophy
8639,POLI,371,Early Modern Political Philosophy,Renaissance,http://dbpedia.org/resource/Renaissance
8640,POLI,410,Environmental Policy in the Developing World,decentralization,http://dbpedia.org/resource/Decentralization
8641,POLI,410,Environmental Policy in the Developing World,international,http://dbpedia.org/resource/International_law
8642,POLI,410,Environmental Policy in the Developing World,foreign aid,http://dbpedia.org/resource/Aid
8643,POLI,319,European Politics and Government,classical liberalism,http://dbpedia.org/resource/Classical_liberalism
8644,POLI,319,European Politics and Government,early modern,http://dbpedia.org/resource/Early_modern_period
8645,POLI,319,European Politics and Government,limited government,http://dbpedia.org/resource/Limited_government
8646,POLI,319,European Politics and Government,distortion,http://dbpedia.org/resource/Distortion
8647,POLI,425,Foundations of Liberalism,Liberalism,http://dbpedia.org/resource/Liberalism
8648,POLI,425,Foundations of Liberalism,public policy,http://dbpedia.org/resource/Public_policy
8649,POLI,425,Foundations of Liberalism,feminist,http://dbpedia.org/resource/Feminism
8650,POLI,411,Gender and Public Policy,public policy,http://dbpedia.org/resource/Public_policy
8651,POLI,411,Gender and Public Policy,feminist,http://dbpedia.org/resource/Feminism
8652,POLI,403,Global Ecopolitical Analysis,global governance,http://dbpedia.org/resource/Global_governance
8653,POLI,403,Global Ecopolitical Analysis,international,http://dbpedia.org/resource/International_law
8654,POLI,208,Global Environmental Issues and Ecological Justice,collective action problems,http://dbpedia.org/resource/Collective_action
8655,POLI,208,Global Environmental Issues and Ecological Justice,international,http://dbpedia.org/resource/International
8656,POLI,208,Global Environmental Issues and Ecological Justice,climate change,http://dbpedia.org/resource/Climate_change
8657,POLI,208,Global Environmental Issues and Ecological Justice,biodiversity,http://dbpedia.org/resource/Biodiversity
8658,POLI,208,Global Environmental Issues and Ecological Justice,hazardous waste,http://dbpedia.org/resource/Hazardous_waste
8659,POLI,208,Global Environmental Issues and Ecological Justice,food security,http://dbpedia.org/resource/Food_security
8660,POLI,215,Global Politics,Global Politics,http://dbpedia.org/resource/Global_politics
8661,POLI,215,Global Politics,conflict resolution,http://dbpedia.org/resource/Conflict_resolution
8662,POLI,215,Global Politics,international,http://dbpedia.org/resource/International
8663,POLI,394,Globalization and Sustainable Development,Globalization,http://dbpedia.org/resource/Globalization
8664,POLI,394,Globalization and Sustainable Development,international,http://dbpedia.org/resource/International_law
8665,POLI,394,Globalization and Sustainable Development,civil society,http://dbpedia.org/resource/Civil_society
8666,POLI,394,Globalization and Sustainable Development,fisheries,http://dbpedia.org/resource/Fishery
8667,POLI,394,Globalization and Sustainable Development,biodiversity,http://dbpedia.org/resource/Biodiversity
8668,POLI,394,Globalization and Sustainable Development,global warming,http://dbpedia.org/resource/Global_warming
8669,POLI,417,Governance,late modern era,http://dbpedia.org/resource/Modern_history
8670,POLI,364,Hellenistic Roman Medieval Political Philosophy,Hellenistic,http://dbpedia.org/resource/Hellenistic_period
8671,POLI,364,Hellenistic Roman Medieval Political Philosophy,Political Philosophy,http://dbpedia.org/resource/Political_philosophy
8672,POLI,364,Hellenistic Roman Medieval Political Philosophy,Stoics,http://dbpedia.org/resource/Stoicism
8673,POLI,364,Hellenistic Roman Medieval Political Philosophy,Epicureans,http://dbpedia.org/resource/Epicureanism
8674,POLI,364,Hellenistic Roman Medieval Political Philosophy,Roman Republic,http://dbpedia.org/resource/Roman_Republic
8675,POLI,364,Hellenistic Roman Medieval Political Philosophy,Empire,http://dbpedia.org/resource/Roman_Empire
8676,POLI,364,Hellenistic Roman Medieval Political Philosophy,early Christianity,http://dbpedia.org/resource/Early_Christianity
8677,POLI,495,Honours Thesis,Political Science,http://dbpedia.org/resource/Political_science
8678,POLI,396,Honours Tutorial,Political Science,http://dbpedia.org/resource/Political_science
8679,POLI,388,Human Rights and International Justice,human rights,http://dbpedia.org/resource/Human_rights
8680,POLI,388,Human Rights and International Justice,international,http://dbpedia.org/resource/International_law
8681,POLI,388,Human Rights and International Justice,United Nations,http://dbpedia.org/resource/United_Nations
8682,POLI,388,Human Rights and International Justice,environmental security,http://dbpedia.org/resource/Environmental_security
8683,POLI,214,Human Rights: An Overview,human rights,http://dbpedia.org/resource/Human_rights
8684,POLI,214,Human Rights: An Overview,international,http://dbpedia.org/resource/International_law
8685,POLI,214,Human Rights: An Overview,group rights,http://dbpedia.org/resource/Individual_and_group_rights
8686,POLI,214,Human Rights: An Overview,universalism,http://dbpedia.org/resource/Moral_universalism
8687,POLI,404,International Institutions,international,http://dbpedia.org/resource/International_law
8688,POLI,315,International Organizations,international,http://dbpedia.org/resource/International
8689,POLI,315,International Organizations,global governance,http://dbpedia.org/resource/Global_governance
8690,POLI,315,International Organizations,United Nations,http://dbpedia.org/resource/United_Nations
8691,POLI,305,International Political Economy,International Political Economy,http://dbpedia.org/resource/International_political_economy
8692,POLI,305,International Political Economy,international,http://dbpedia.org/resource/International_law
8693,POLI,305,International Political Economy,political economy,http://dbpedia.org/resource/Political_economy
8694,POLI,203,Introduction to Comparative Politics,Comparative Politics,http://dbpedia.org/resource/Comparative_politics
8695,POLI,203,Introduction to Comparative Politics,political economy,http://dbpedia.org/resource/Political_economy
8696,POLI,205,Introduction to International Relations,international,http://dbpedia.org/resource/International
8697,POLI,205,Introduction to International Relations,political economy,http://dbpedia.org/resource/Political_economy
8698,POLI,205,Introduction to International Relations,global governance,http://dbpedia.org/resource/Global_governance
8699,POLI,202,Introduction to Political Science,Political Science,http://dbpedia.org/resource/Political_science
8700,POLI,207,Introduction to Political Science Research,Political Science,http://dbpedia.org/resource/Political_science
8701,POLI,318,Introduction to Strategic Studies,strategic studies,http://dbpedia.org/resource/Strategic_studies
8702,POLI,206,Introduction to Western Political Theory,political theory,http://dbpedia.org/resource/Political_philosophy
8703,POLI,206,Introduction to Western Political Theory,philosophy,http://dbpedia.org/resource/Philosophy
8704,POLI,322,Israeli Political System,Palestinian territories,http://dbpedia.org/resource/Palestinian_territories
8705,POLI,363,Issues in Canadian Public Policy,Canadian Public Policy,http://dbpedia.org/resource/Canadian_Economics_Association
8706,POLI,363,Issues in Canadian Public Policy,Canada,http://dbpedia.org/resource/Canada
8707,POLI,363,Issues in Canadian Public Policy,energy conservation,http://dbpedia.org/resource/Energy_conservation
8708,POLI,363,Issues in Canadian Public Policy,urban renewal,http://dbpedia.org/resource/Urban_renewal
8709,POLI,373,Late Modern Political Philosophy,Political Philosophy,http://dbpedia.org/resource/Political_philosophy
8710,POLI,219,Governance and Organized Crime,organized crime,http://dbpedia.org/resource/Organized_crime
8711,POLI,219,Governance and Organized Crime,drug trafficking,http://dbpedia.org/resource/Illegal_drug_trade
8712,POLI,219,Governance and Organized Crime,racketeering,http://dbpedia.org/resource/Racketeer_Influenced_and_Corrupt_Organizations_Act
8713,POLI,219,Governance and Organized Crime,human trafficking,http://dbpedia.org/resource/Human_trafficking
8714,POLI,219,Governance and Organized Crime,extortion,http://dbpedia.org/resource/Extortion
8715,POLI,463,Government and Business in Canada,Canada,http://dbpedia.org/resource/Canada
8716,POLI,463,Government and Business in Canada,public policy,http://dbpedia.org/resource/Public_policy
8717,POLI,311,International Public Law,international,http://dbpedia.org/resource/International_law
8718,POLI,311,International Public Law,human rights,http://dbpedia.org/resource/Human_rights
8719,POLI,311,International Public Law,war crimes,http://dbpedia.org/resource/War_crime
8720,POLI,311,International Public Law,environmental law,http://dbpedia.org/resource/Environmental_law
8721,POLI,204,Introduction to Canadian Politics,Canada,http://dbpedia.org/resource/Canada
8722,POLI,418,Machiavelli,Machiavelli,http://dbpedia.org/resource/Merchant_Prince
8723,POLI,418,Machiavelli,Machiavellian,http://dbpedia.org/resource/Machiavellianism
8724,POLI,418,Machiavelli,Renaissance,http://dbpedia.org/resource/Renaissance
8725,POLI,418,Machiavelli,The Prince,http://dbpedia.org/resource/The_Prince
8726,POLI,418,Machiavelli,The Discourses,http://dbpedia.org/resource/Discourses_on_Livy
8727,POLI,418,Machiavelli,Florentine,http://dbpedia.org/resource/Florentine_dialect
8728,POLI,418,Machiavelli,historiography,http://dbpedia.org/resource/Historiography
8729,POLI,368,Media Technology and Politics,digital,http://dbpedia.org/resource/Digital_data
8730,POLI,391,Middle East and Global Conflict,Middle East,http://dbpedia.org/resource/Middle_East
8731,POLI,391,Middle East and Global Conflict,digital,http://dbpedia.org/resource/Digital_data
8732,POLI,415,Modern Political Theory and Religion,modernity,http://dbpedia.org/resource/Modernity
8733,POLI,426,Nietzsche,Nietzsche,http://dbpedia.org/resource/Friedrich_Nietzsche
8734,POLI,426,Nietzsche,Friedrich Nietzsche,http://dbpedia.org/resource/Friedrich_Nietzsche
8735,POLI,426,Nietzsche,Western culture,http://dbpedia.org/resource/Western_culture
8736,POLI,426,Nietzsche,deconstruction,http://dbpedia.org/resource/Deconstruction
8737,POLI,426,Nietzsche,nihilism,http://dbpedia.org/resource/Nihilism
8738,POLI,426,Nietzsche,postmodernism,http://dbpedia.org/resource/Postmodernism
8739,POLI,324,Parliament and the Charter,Parliament,http://dbpedia.org/resource/Parliament_of_the_United_Kingdom
8740,POLI,324,Parliament and the Charter,parliamentary democracies,http://dbpedia.org/resource/Parliamentary_system
8741,POLI,324,Parliament and the Charter,Canada,http://dbpedia.org/resource/Canada
8742,POLI,324,Parliament and the Charter,Australia,http://dbpedia.org/resource/Australia
8743,POLI,324,Parliament and the Charter,New Zealand,http://dbpedia.org/resource/New_Zealand
8744,POLI,324,Parliament and the Charter,United Kingdom,http://dbpedia.org/resource/United_Kingdom
8745,POLI,407,Parliamentary Bills of Rights,parliamentary democracies,http://dbpedia.org/resource/Parliamentary_system
8746,POLI,407,Parliamentary Bills of Rights,Canada,http://dbpedia.org/resource/Canada
8747,POLI,407,Parliamentary Bills of Rights,Australia,http://dbpedia.org/resource/Australia
8748,POLI,407,Parliamentary Bills of Rights,New Zealand,http://dbpedia.org/resource/New_Zealand
8749,POLI,407,Parliamentary Bills of Rights,United Kingdom,http://dbpedia.org/resource/United_Kingdom
8750,POLI,423,Peace Studies and Global Governance,structural violence,http://dbpedia.org/resource/Structural_violence
